ItemSection,UpgradeSection,Effects
cs_heavy_outfit,up_sect_fourtc_skat_1,st_prop_restore_bleeding:60:mlmin|st_prop_weight:1.5:kg
cs_heavy_outfit,up_sect_fourte_skat_1,st_prop_restore_health:3:healpct|st_prop_weight:2:kg
cs_light_novice_outfit,up_sect_firsta_sunrise_3,st_prop_weight:0.2:kg|ui_inv_outfit_power_restore:60:microg
cs_light_novice_outfit,up_sect_firstc_sunrise_3,st_prop_weight:0.7:kg|ui_inv_outfit_wound_protection:3.48:pct
cs_light_novice_outfit,up_sect_firstd_sunrise_3,st_prop_weight:-3:kg
cs_light_novice_outfit,up_sect_firste_sunrise_3,st_prop_weight:1.2:kg|ui_inv_outfit_wound_protection:6.96:pct
cs_light_novice_outfit,up_sect_secona_sunrise_3,st_prop_weight:0.05:kg|ui_inv_outfit_telepatic_protection:2.12:pct
cs_light_novice_outfit,up_sect_seconc_sunrise_3,st_prop_weight:0.1:kg|ui_inv_outfit_shock_protection:2.04:pct
cs_light_novice_outfit,up_sect_second_sunrise_3,st_prop_weight:0.05:kg|ui_inv_outfit_radiation_protection:2.75:pct
cs_light_novice_outfit,up_sect_secone_sunrise_3,ui_inv_outfit_burn_protection:17.25:pct|st_prop_weight:0.2:kg
cs_light_novice_outfit,up_sect_seconf_sunrise_3,ui_inv_outfit_chemical_burn_protection:4.95:pct|st_prop_weight:0.2:kg
cs_light_novice_outfit,up_sect_thirda_sunrise_3,st_prop_artefact:1:num|st_prop_weight:0.4:kg
cs_light_novice_outfit,up_sect_thirdc_sunrise_3,st_prop_restore_bleeding:30:mlmin|st_prop_weight:0.5:kg
cs_light_novice_outfit,up_sect_thirdd_sunrise_3,st_prop_weight:0.2:kg|ui_inv_outfit_power_restore:60:microg
cs_light_novice_outfit,up_sect_thirde_sunrise_3,ui_inv_outfit_additional_weight:10:kg
cs_light_outfit,up_sect_firsta_lcs_1,st_prop_weight:0.7:kg|ui_inv_outfit_wound_protection:3.48:pct
cs_light_outfit,up_sect_firstc_lcs_1,st_prop_weight:-5:kg
cs_light_outfit,up_sect_firstd_lcs_1,st_prop_durability:-10:pct
cs_light_outfit,up_sect_firste_lcs_1,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:4.5:pct|st_prop_weight:1.5:kg
cs_light_outfit,up_sect_firstf_lcs_1,st_prop_weight:1.2:kg|ui_inv_outfit_wound_protection:6.96:pct
cs_light_outfit,up_sect_secona_lcs_1,st_prop_durability:-10:pct
cs_light_outfit,up_sect_seconc_lcs_1,st_prop_weight:0.2:kg|ui_inv_outfit_power_restore:60:microg
cs_light_outfit,up_sect_second_lcs_1,ui_inv_outfit_burn_protection:5.75:pct|st_prop_weight:0.2:kg
cs_light_outfit,up_sect_secone_lcs_1,ui_inv_outfit_chemical_burn_protection:1.65:pct|st_prop_weight:0.2:kg
cs_light_outfit,up_sect_thirda_lcs_1,ui_inv_outfit_additional_weight:5:kg
cs_light_outfit,up_sect_thirdc_lcs_1,st_prop_restore_bleeding:30:mlmin|st_prop_weight:0.5:kg
cs_light_outfit,up_sect_thirde_lcs_1,st_prop_artefact:1:num|st_prop_weight:0.4:kg
cs_light_outfit,up_sect_fourta_lcs_1,st_prop_weight:0.05:kg|ui_inv_outfit_radiation_protection:2.75:pct
cs_light_outfit,up_sect_fourtc_lcs_1,st_prop_restore_health:1.5:healpct|st_prop_weight:1:kg
cs_medium_outfit,up_sect_firsta_ps5_1,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:2.25:pct|st_prop_weight:1:kg
cs_medium_outfit,up_sect_firstc_ps5_1,st_prop_durability:-10:pct
cs_medium_outfit,up_sect_firste_ps5_1,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:4.5:pct|st_prop_weight:1.5:kg
cs_medium_outfit,up_sect_firstf_ps5_1,st_prop_weight:1.2:kg|ui_inv_outfit_wound_protection:6.96:pct
cs_medium_outfit,up_sect_secona_ps5_1,st_prop_weight:0.7:kg|ui_inv_outfit_wound_protection:3.48:pct
cs_medium_outfit,up_sect_seconc_ps5_1,st_prop_weight:-3:kg
cs_medium_outfit,up_sect_second_ps5_1,st_prop_weight:0.2:kg|ui_inv_outfit_power_restore:60:microg
cs_medium_outfit,up_sect_secone_ps5_1,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:2.25:pct|st_prop_weight:1:kg
cs_medium_outfit,up_sect_thirda_ps5_1,ui_inv_outfit_additional_weight:5:kg
cs_medium_outfit,up_sect_thirdc_ps5_1,st_prop_restore_health:1.5:healpct|st_prop_weight:1:kg
cs_medium_outfit,up_sect_thirde_ps5_1,st_prop_restore_bleeding:30:mlmin|st_prop_weight:0.5:kg
cs_nbc_outfit,up_sect_firsta_sunrise_3,st_prop_weight:0.2:kg|ui_inv_outfit_power_restore:60:microg
cs_nbc_outfit,up_sect_firstc_sunrise_3,st_prop_weight:0.7:kg|ui_inv_outfit_wound_protection:3.48:pct
cs_nbc_outfit,up_sect_firstd_sunrise_3,st_prop_weight:-3:kg
cs_nbc_outfit,up_sect_firste_sunrise_3,st_prop_weight:1.2:kg|ui_inv_outfit_wound_protection:6.96:pct
cs_nbc_outfit,up_sect_secona_sunrise_3,st_prop_weight:0.05:kg|ui_inv_outfit_telepatic_protection:2.12:pct
cs_nbc_outfit,up_sect_seconc_sunrise_3,st_prop_weight:0.1:kg|ui_inv_outfit_shock_protection:2.04:pct
cs_nbc_outfit,up_sect_second_sunrise_3,st_prop_weight:0.05:kg|ui_inv_outfit_radiation_protection:2.75:pct
cs_nbc_outfit,up_sect_secone_sunrise_3,ui_inv_outfit_burn_protection:17.25:pct|st_prop_weight:0.2:kg
cs_nbc_outfit,up_sect_seconf_sunrise_3,ui_inv_outfit_chemical_burn_protection:4.95:pct|st_prop_weight:0.2:kg
cs_nbc_outfit,up_sect_thirda_sunrise_3,st_prop_artefact:1:num|st_prop_weight:0.4:kg
cs_nbc_outfit,up_sect_thirdc_sunrise_3,st_prop_restore_bleeding:30:mlmin|st_prop_weight:0.5:kg
cs_nbc_outfit,up_sect_thirdd_sunrise_3,st_prop_weight:0.2:kg|ui_inv_outfit_power_restore:60:microg
cs_nbc_outfit,up_sect_thirde_sunrise_3,ui_inv_outfit_additional_weight:10:kg
cs_nbc_outfit,up_sect_fourta_sunrise_nbc_1,st_prop_weight:0.05:kg|ui_inv_outfit_radiation_protection:2.75:pct
cs_nbc_outfit,up_sect_fourtc_sunrise_nbc_1,ui_inv_outfit_additional_weight:5:kg
cs_novice_outfit,up_sect_firsta_novice_1,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:2.25:pct|st_prop_weight:1:kg
cs_novice_outfit,up_sect_firstc_novice_1,st_prop_weight:0.7:kg|ui_inv_outfit_wound_protection:3.48:pct
cs_novice_outfit,up_sect_firste_novice_1,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:2.25:pct|st_prop_weight:1:kg
cs_novice_outfit,up_sect_secona_novice_1,ui_inv_outfit_chemical_burn_protection:1.65:pct|st_prop_weight:0.2:kg
cs_novice_outfit,up_sect_seconc_novice_1,st_prop_weight:0.2:kg|ui_inv_outfit_shock_protection:4.08:pct
cs_novice_outfit,up_sect_second_novice_1,ui_inv_outfit_burn_protection:11.5:pct|st_prop_weight:0.2:kg
cs_novice_outfit,up_sect_thirda_novice_1,ui_inv_outfit_additional_weight:5:kg
cs_scientific_outfit,up_sect_firsta_seva_1,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:2.25:pct|st_prop_weight:1:kg
cs_scientific_outfit,up_sect_firstc_seva_1,st_prop_weight:0.7:kg|ui_inv_outfit_wound_protection:3.48:pct
cs_scientific_outfit,up_sect_firstd_seva_1,st_prop_durability:-10:pct
cs_scientific_outfit,up_sect_firste_seva_1,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:4.5:pct|st_prop_weight:1.5:kg
cs_scientific_outfit,up_sect_firstf_seva_1,st_prop_weight:-5:kg
cs_scientific_outfit,up_sect_secona_seva_1,st_prop_durability:-10:pct
cs_scientific_outfit,up_sect_seconc_seva_1,st_prop_weight:0.2:kg|ui_inv_outfit_shock_protection:4.08:pct
cs_scientific_outfit,up_sect_second_seva_1,ui_inv_outfit_burn_protection:5.75:pct|st_prop_weight:0.2:kg
cs_scientific_outfit,up_sect_secone_seva_1,ui_inv_outfit_chemical_burn_protection:3.3:pct|st_prop_weight:0.2:kg
cs_scientific_outfit,up_sect_seconf_seva_1,st_prop_weight:0.15:kg|ui_inv_outfit_radiation_protection:5.5:pct
cs_scientific_outfit,up_sect_thirda_seva_1,st_prop_weight:0.2:kg|ui_inv_outfit_power_restore:60:microg
cs_scientific_outfit,up_sect_thirdc_seva_1,ui_inv_outfit_additional_weight:7:kg
cs_scientific_outfit,up_sect_thirdd_seva_1,st_prop_artefact:1:num|st_prop_weight:0.4:kg
cs_scientific_outfit,up_sect_thirde_seva_1,st_prop_artefact:1:num|st_prop_weight:0.4:kg
cs_scientific_outfit,up_sect_fourta_seva_1,st_prop_weight:0.05:kg|ui_inv_outfit_radiation_protection:2.75:pct
cs_scientific_outfit,up_sect_fourtc_seva_1,st_prop_weight:0.05:kg|ui_inv_outfit_telepatic_protection:2.12:pct
cs_scientific_outfit,up_sect_fourte_seva_1,st_prop_restore_bleeding:60:mlmin|st_prop_weight:1.5:kg
cs_scientific_outfit_good,up_sect_firsta_seva_2,st_prop_weight:0.7:kg|ui_inv_outfit_wound_protection:3.48:pct
cs_scientific_outfit_good,up_sect_firstc_seva_2,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:2.25:pct|st_prop_weight:1:kg
cs_scientific_outfit_good,up_sect_firstd_seva_2,st_prop_weight:0.7:kg|ui_inv_outfit_wound_protection:3.48:pct
cs_scientific_outfit_good,up_sect_firste_seva_2,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:4.5:pct|st_prop_weight:1.5:kg
cs_scientific_outfit_good,up_sect_firstf_seva_2,st_prop_durability:-10:pct
cs_scientific_outfit_good,up_sect_secona_seva_2,ui_inv_outfit_chemical_burn_protection:1.65:pct|st_prop_weight:0.2:kg
cs_scientific_outfit_good,up_sect_seconc_seva_2,st_prop_weight:0.05:kg|ui_inv_outfit_radiation_protection:2.75:pct
cs_scientific_outfit_good,up_sect_second_seva_2,st_prop_weight:0.05:kg|ui_inv_outfit_telepatic_protection:2.12:pct
cs_scientific_outfit_good,up_sect_secone_seva_2,ui_inv_outfit_burn_protection:11.5:pct|st_prop_weight:0.2:kg
cs_scientific_outfit_good,up_sect_seconf_seva_2,st_prop_weight:0.2:kg|ui_inv_outfit_shock_protection:4.08:pct
cs_scientific_outfit_good,up_sect_thirda_seva_2,st_prop_artefact:1:num|st_prop_weight:0.4:kg
cs_scientific_outfit_good,up_sect_thirdc_seva_2,ui_inv_outfit_chemical_burn_protection:1.65:pct|st_prop_weight:0.2:kg
cs_scientific_outfit_good,up_sect_thirdd_seva_2,st_prop_artefact:1:num|st_prop_weight:0.4:kg
cs_scientific_outfit_good,up_sect_thirde_seva_2,st_prop_restore_health:1.5:healpct|st_prop_weight:1:kg
cs_scientific_outfit_good,up_sect_fourta_seva_2,st_prop_weight:0.05:kg|ui_inv_outfit_radiation_protection:2.75:pct
cs_scientific_outfit_good,up_sect_fourtc_seva_2,st_prop_weight:0.05:kg|ui_inv_outfit_telepatic_protection:2.12:pct
cs_scientific_outfit_good,up_sect_fourte_seva_2,ui_inv_outfit_additional_weight:10:kg
cs_stalker_outfit,up_sect_firsta_sunrise_2,st_prop_weight:0.2:kg|ui_inv_outfit_power_restore:60:microg
cs_stalker_outfit,up_sect_firstc_sunrise_2,st_prop_weight:0.7:kg|ui_inv_outfit_wound_protection:3.48:pct
cs_stalker_outfit,up_sect_firstd_sunrise_2,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:2.25:pct|st_prop_weight:1:kg
cs_stalker_outfit,up_sect_firste_sunrise_2,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:4.5:pct|st_prop_weight:1.5:kg
cs_stalker_outfit,up_sect_secona_sunrise_2,ui_inv_outfit_burn_protection:5.75:pct|st_prop_weight:0.2:kg
cs_stalker_outfit,up_sect_seconc_sunrise_2,ui_inv_outfit_chemical_burn_protection:1.65:pct|st_prop_weight:0.2:kg
cs_stalker_outfit,up_sect_second_sunrise_2,st_prop_weight:0.1:kg|ui_inv_outfit_telepatic_protection:4.25:pct
cs_stalker_outfit,up_sect_secone_sunrise_2,st_prop_weight:0.2:kg|ui_inv_outfit_shock_protection:4.08:pct
cs_stalker_outfit,up_sect_seconf_sunrise_2,st_prop_weight:0.15:kg|ui_inv_outfit_radiation_protection:5.5:pct
cs_stalker_outfit,up_sect_thirda_sunrise_2,ui_inv_outfit_additional_weight:3:kg
cs_stalker_outfit,up_sect_thirdc_sunrise_2,st_prop_restore_bleeding:30:mlmin|st_prop_weight:0.5:kg
cs_stalker_outfit,up_sect_thirdd_sunrise_2,st_prop_weight:-3:kg
cs_stalker_outfit,up_sect_thirde_sunrise_2,st_prop_artefact:1:num|st_prop_weight:0.4:kg
cs_stalker_proto_exo_outfit,up_sect_firsta_sunrise_3,st_prop_weight:0.2:kg|ui_inv_outfit_power_restore:60:microg
cs_stalker_proto_exo_outfit,up_sect_firstc_sunrise_3,st_prop_weight:0.7:kg|ui_inv_outfit_wound_protection:3.48:pct
cs_stalker_proto_exo_outfit,up_sect_firstd_sunrise_3,st_prop_weight:-3:kg
cs_stalker_proto_exo_outfit,up_sect_firste_sunrise_3,st_prop_weight:1.2:kg|ui_inv_outfit_wound_protection:6.96:pct
cs_stalker_proto_exo_outfit,up_sect_secona_sunrise_3,st_prop_weight:0.05:kg|ui_inv_outfit_telepatic_protection:2.12:pct
cs_stalker_proto_exo_outfit,up_sect_seconc_sunrise_3,st_prop_weight:0.1:kg|ui_inv_outfit_shock_protection:2.04:pct
cs_stalker_proto_exo_outfit,up_sect_second_sunrise_3,st_prop_weight:0.05:kg|ui_inv_outfit_radiation_protection:2.75:pct
cs_stalker_proto_exo_outfit,up_sect_secone_sunrise_3,ui_inv_outfit_burn_protection:17.25:pct|st_prop_weight:0.2:kg
cs_stalker_proto_exo_outfit,up_sect_seconf_sunrise_3,ui_inv_outfit_chemical_burn_protection:4.95:pct|st_prop_weight:0.2:kg
cs_stalker_proto_exo_outfit,up_sect_thirda_sunrise_3,st_prop_artefact:1:num|st_prop_weight:0.4:kg
cs_stalker_proto_exo_outfit,up_sect_thirdc_sunrise_3,st_prop_restore_bleeding:30:mlmin|st_prop_weight:0.5:kg
cs_stalker_proto_exo_outfit,up_sect_thirdd_sunrise_3,st_prop_weight:0.2:kg|ui_inv_outfit_power_restore:60:microg
cs_stalker_proto_exo_outfit,up_sect_thirde_sunrise_3,ui_inv_outfit_additional_weight:10:kg
cs_stalker_proto_exo_outfit,up_sect_fourta_sunrise_proto_1,st_prop_artefact:1:num|st_prop_weight:0.4:kg
cs_stalker_proto_exo_outfit,up_sect_fourtc_sunrise_proto_1,st_prop_weight:3.7:kg
dolg_exo_outfit,up_sect_firsta_exolight_1,st_prop_weight:0.7:kg|ui_inv_outfit_wound_protection:3.48:pct
dolg_exo_outfit,up_sect_firstc_exolight_1,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:2.25:pct|st_prop_weight:1:kg
dolg_exo_outfit,up_sect_firstd_exolight_1,st_prop_durability:-10:pct
dolg_exo_outfit,up_sect_firste_exolight_1,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:2.25:pct|st_prop_weight:1:kg
dolg_exo_outfit,up_sect_firstf_exolight_1,st_prop_weight:0.7:kg|ui_inv_outfit_wound_protection:3.48:pct
dolg_exo_outfit,up_sect_secona_exolight_1,st_prop_weight:0.05:kg|ui_inv_outfit_telepatic_protection:2.12:pct
dolg_exo_outfit,up_sect_seconc_exolight_1,st_prop_weight:0.1:kg|ui_inv_outfit_shock_protection:2.04:pct
dolg_exo_outfit,up_sect_second_exolight_1,ui_inv_outfit_burn_protection:5.75:pct|st_prop_weight:0.2:kg
dolg_exo_outfit,up_sect_secone_exolight_1,ui_inv_outfit_chemical_burn_protection:3.3:pct|st_prop_weight:0.2:kg
dolg_exo_outfit,up_sect_seconf_exolight_1,st_prop_weight:0.15:kg|ui_inv_outfit_radiation_protection:5.5:pct
dolg_exo_outfit,up_sect_thirda_exolight_1,st_prop_weight:0.2:kg|ui_inv_outfit_power_restore:60:microg
dolg_exo_outfit,up_sect_thirdc_exolight_1,st_prop_artefact:1:num|st_prop_weight:0.4:kg
dolg_exo_outfit,up_sect_thirde_exolight_1,st_prop_weight:-3:kg
dolg_exo_outfit,up_sect_fourta_exolight_1,ui_inv_outfit_additional_weight:5:kg
dolg_exo_outfit,up_sect_fourtc_exolight_1,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:2.25:pct|st_prop_weight:1:kg
dolg_exo_outfit,up_sect_fourtd_exolight_1,st_prop_durability:-10:pct
dolg_exo_outfit,up_sect_fourte_exolight_1,st_prop_restore_bleeding:30:mlmin|st_prop_weight:0.5:kg
dolg_exo_outfit,up_sect_fourtf_exolight_1,st_prop_restore_health:1.5:healpct|st_prop_weight:1:kg
dolg_exo_outfit,up_sect_fiftha_exo_1,st_prop_weight:3.7:kg
dolg_exo_outfit,up_sect_fifthc_exo_1,st_prop_weight:0.1:kg|ui_inv_outfit_telepatic_protection:4.25:pct
dolg_exo_outfit,up_sect_fifthd_exo_1,st_prop_weight:0.05:kg|ui_inv_outfit_radiation_protection:2.75:pct
dolg_exo_outfit,up_sect_fifthe_exo_1,st_prop_artefact:1:num|st_prop_weight:0.4:kg
dolg_exolight_outfit,up_sect_firsta_exolight_1,st_prop_weight:0.7:kg|ui_inv_outfit_wound_protection:3.48:pct
dolg_exolight_outfit,up_sect_firstc_exolight_1,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:2.25:pct|st_prop_weight:1:kg
dolg_exolight_outfit,up_sect_firstd_exolight_1,st_prop_durability:-10:pct
dolg_exolight_outfit,up_sect_firste_exolight_1,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:2.25:pct|st_prop_weight:1:kg
dolg_exolight_outfit,up_sect_firstf_exolight_1,st_prop_weight:0.7:kg|ui_inv_outfit_wound_protection:3.48:pct
dolg_exolight_outfit,up_sect_secona_exolight_1,st_prop_weight:0.05:kg|ui_inv_outfit_telepatic_protection:2.12:pct
dolg_exolight_outfit,up_sect_seconc_exolight_1,st_prop_weight:0.1:kg|ui_inv_outfit_shock_protection:2.04:pct
dolg_exolight_outfit,up_sect_second_exolight_1,ui_inv_outfit_burn_protection:5.75:pct|st_prop_weight:0.2:kg
dolg_exolight_outfit,up_sect_secone_exolight_1,ui_inv_outfit_chemical_burn_protection:3.3:pct|st_prop_weight:0.2:kg
dolg_exolight_outfit,up_sect_seconf_exolight_1,st_prop_weight:0.15:kg|ui_inv_outfit_radiation_protection:5.5:pct
dolg_exolight_outfit,up_sect_thirda_exolight_1,st_prop_weight:0.2:kg|ui_inv_outfit_power_restore:60:microg
dolg_exolight_outfit,up_sect_thirdc_exolight_1,st_prop_artefact:1:num|st_prop_weight:0.4:kg
dolg_exolight_outfit,up_sect_thirde_exolight_1,st_prop_weight:-3:kg
dolg_exolight_outfit,up_sect_fourta_exolight_1,ui_inv_outfit_additional_weight:5:kg
dolg_exolight_outfit,up_sect_fourtc_exolight_1,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:2.25:pct|st_prop_weight:1:kg
dolg_exolight_outfit,up_sect_fourtd_exolight_1,st_prop_durability:-10:pct
dolg_exolight_outfit,up_sect_fourte_exolight_1,st_prop_restore_bleeding:30:mlmin|st_prop_weight:0.5:kg
dolg_exolight_outfit,up_sect_fourtf_exolight_1,st_prop_restore_health:1.5:healpct|st_prop_weight:1:kg
dolg_heavy_outfit,up_sect_firsta_skat_1,st_prop_weight:-5:kg
dolg_heavy_outfit,up_sect_firstc_skat_1,st_prop_durability:-10:pct
dolg_heavy_outfit,up_sect_firstd_skat_1,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:2.25:pct|st_prop_weight:1:kg
dolg_heavy_outfit,up_sect_firste_skat_1,st_prop_weight:0.7:kg|ui_inv_outfit_wound_protection:3.48:pct
dolg_heavy_outfit,up_sect_firstf_skat_1,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:2.25:pct|st_prop_weight:1:kg
dolg_heavy_outfit,up_sect_secona_skat_1,st_prop_weight:0.7:kg|ui_inv_outfit_wound_protection:3.48:pct
dolg_heavy_outfit,up_sect_seconc_skat_1,st_prop_weight:0.1:kg|ui_inv_outfit_shock_protection:2.04:pct
dolg_heavy_outfit,up_sect_second_skat_1,ui_inv_outfit_burn_protection:5.75:pct|st_prop_weight:0.2:kg
dolg_heavy_outfit,up_sect_secone_skat_1,ui_inv_outfit_chemical_burn_protection:3.3:pct|st_prop_weight:0.2:kg
dolg_heavy_outfit,up_sect_seconf_skat_1,st_prop_weight:0.15:kg|ui_inv_outfit_radiation_protection:5.5:pct
dolg_heavy_outfit,up_sect_thirda_skat_1,st_prop_restore_bleeding:30:mlmin|st_prop_weight:0.5:kg
dolg_heavy_outfit,up_sect_thirdc_skat_1,ui_inv_outfit_chemical_burn_protection:1.65:pct|st_prop_weight:0.2:kg
dolg_heavy_outfit,up_sect_thirdd_skat_1,ui_inv_outfit_additional_weight:7:kg
dolg_heavy_outfit,up_sect_thirde_skat_1,st_prop_artefact:1:num|st_prop_weight:0.4:kg
dolg_heavy_outfit,up_sect_fourta_skat_1,st_prop_weight:0.2:kg|ui_inv_outfit_power_restore:60:microg
dolg_heavy_outfit,up_sect_fourtc_skat_1,st_prop_restore_bleeding:60:mlmin|st_prop_weight:1.5:kg
dolg_heavy_outfit,up_sect_fourte_skat_1,st_prop_restore_health:3:healpct|st_prop_weight:2:kg
dolg_heavy_proto_exo_outfit,up_sect_firsta_skat_1,st_prop_weight:-5:kg
dolg_heavy_proto_exo_outfit,up_sect_firstc_skat_1,st_prop_durability:-10:pct
dolg_heavy_proto_exo_outfit,up_sect_firstd_skat_1,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:2.25:pct|st_prop_weight:1:kg
dolg_heavy_proto_exo_outfit,up_sect_firste_skat_1,st_prop_weight:0.7:kg|ui_inv_outfit_wound_protection:3.48:pct
dolg_heavy_proto_exo_outfit,up_sect_firstf_skat_1,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:2.25:pct|st_prop_weight:1:kg
dolg_heavy_proto_exo_outfit,up_sect_secona_skat_1,st_prop_weight:0.7:kg|ui_inv_outfit_wound_protection:3.48:pct
dolg_heavy_proto_exo_outfit,up_sect_seconc_skat_1,st_prop_weight:0.1:kg|ui_inv_outfit_shock_protection:2.04:pct
dolg_heavy_proto_exo_outfit,up_sect_second_skat_1,ui_inv_outfit_burn_protection:5.75:pct|st_prop_weight:0.2:kg
dolg_heavy_proto_exo_outfit,up_sect_secone_skat_1,ui_inv_outfit_chemical_burn_protection:3.3:pct|st_prop_weight:0.2:kg
dolg_heavy_proto_exo_outfit,up_sect_seconf_skat_1,st_prop_weight:0.15:kg|ui_inv_outfit_radiation_protection:5.5:pct
dolg_heavy_proto_exo_outfit,up_sect_thirda_skat_1,st_prop_restore_bleeding:30:mlmin|st_prop_weight:0.5:kg
dolg_heavy_proto_exo_outfit,up_sect_thirdc_skat_1,ui_inv_outfit_chemical_burn_protection:1.65:pct|st_prop_weight:0.2:kg
dolg_heavy_proto_exo_outfit,up_sect_thirdd_skat_1,ui_inv_outfit_additional_weight:7:kg
dolg_heavy_proto_exo_outfit,up_sect_thirde_skat_1,st_prop_artefact:1:num|st_prop_weight:0.4:kg
dolg_heavy_proto_exo_outfit,up_sect_fourta_skat_1,st_prop_weight:0.2:kg|ui_inv_outfit_power_restore:60:microg
dolg_heavy_proto_exo_outfit,up_sect_fourtc_skat_1,st_prop_restore_bleeding:60:mlmin|st_prop_weight:1.5:kg
dolg_heavy_proto_exo_outfit,up_sect_fourte_skat_1,st_prop_restore_health:3:healpct|st_prop_weight:2:kg
dolg_heavy_proto_exo_outfit,up_sect_fiftha_skat_proto_1,st_prop_artefact:1:num|st_prop_weight:0.4:kg
dolg_heavy_proto_exo_outfit,up_sect_fifthc_skat_proto_1,st_prop_weight:3.7:kg
dolg_heavy_redline_outfit,up_sect_firsta_skat_1,st_prop_weight:-5:kg
dolg_heavy_redline_outfit,up_sect_firstc_skat_1,st_prop_durability:-10:pct
dolg_heavy_redline_outfit,up_sect_firstd_skat_1,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:2.25:pct|st_prop_weight:1:kg
dolg_heavy_redline_outfit,up_sect_firste_skat_1,st_prop_weight:0.7:kg|ui_inv_outfit_wound_protection:3.48:pct
dolg_heavy_redline_outfit,up_sect_firstf_skat_1,ui_inv_outfit_fire_wound_protection:3.2:pct|ui_inv_outfit_explosion_protection:2.25:pct|st_prop_weight:1:kg
dolg_heavy_redline_outfit,up_sect_secona_skat_1,st_prop_weight:0.7:kg|ui_inv_outfit_wound_protection:3.48:pct
dolg_heavy_redline_outfit,up_sect_seconc_skat_1,st_prop_weight:0.1:kg|ui_inv_outfit_shock_protection:2.04:pct
dolg_heavy_redline_outfit,up_sect_second_skat_1,ui_inv_outfit_burn_protection:5.75:pct|st_prop_weight:0.2:kg
dolg_heavy_redline_outfit,up_sect_secone_skat_1,ui_inv_outfit_chemical_burn_protection:3.3:pct|st_prop_weight:0.2:kg
